,gender,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_scaled,Charges_scaled
2514,1,0,1,1,1,1,2,2,2,1,0,1,75.2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.7083333333333333,0.44800946226632815
2515,1,0,0,1,1,0,0,0,0,0,0,1,20.75,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.3472222222222222,0.05545811216247404
2516,0,0,1,0,1,0,0,0,0,0,0,0,19.9,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.986111111111111,0.15815255019616895
2517,0,0,0,1,1,2,2,2,1,2,1,1,74.75,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.041666666666666664,0.025305792753288713
2518,1,0,0,1,1,2,2,2,2,2,1,1,79.5,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0.013888888888888888,0.007004384952688669
2519,1,1,0,1,1,2,2,1,1,2,1,1,99.1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.9027777777777777,0.7474440341564735
2520,1,0,1,0,1,1,1,1,1,2,1,0,72.45,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.9027777777777777,0.5348546042003232
2521,0,0,0,1,1,0,0,0,0,0,1,1,24.4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.8888888888888888,0.18259866143549505
2522,1,0,0,1,1,1,1,1,2,1,1,0,70.6,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.5277777777777778,0.31033925686591274
2523,0,0,1,1,1,2,1,1,1,2,1,0,109.8,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.7777777777777777,0.702844449573044
2524,0,0,0,0,1,0,0,0,0,0,0,1,19.75,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0.17865220401569354
2525,0,0,0,0,1,1,2,2,2,1,1,1,69.4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.125,0.06377221324717287
2526,0,0,0,1,1,0,0,0,0,0,0,0,20.3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.5277777777777778,0.08357373644126471
2527,1,0,1,0,1,1,2,1,2,1,1,1,54.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.611111111111111,0.29198015231940916
2528,1,0,1,1,1,1,1,1,1,1,0,0,80.4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.986111111111111,0.6587064389568428
2529,0,0,1,1,1,2,1,2,2,2,1,1,99.65,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.7916666666666666,0.6321543964920379
2530,0,0,0,1,0,1,2,2,1,2,1,1,49.05,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.5972222222222222,0.23741057004384952
2531,0,0,0,1,1,0,0,0,0,0,1,0,20.05,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.2361111111111111,0.036822063235633515
2532,1,0,0,1,1,2,2,2,2,2,1,1,86.8,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0.09722222222222221,0.0694149549965382
2533,0,0,0,1,1,2,2,2,2,2,1,1,79.75,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0.027777777777777776,0.016812831756288945
2534,1,0,0,1,1,0,0,0,0,0,0,0,24.9,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.6944444444444444,0.1357546734364182
2535,0,0,1,1,1,1,1,1,1,2,0,1,82.65,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,0.6808850680821602
2536,0,0,0,0,1,1,1,1,1,1,0,0,88.95,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.18055555555555555,0.13188899146088162
2537,1,0,0,1,1,1,2,2,2,2,1,0,69.6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.2638888888888889,0.15875259635356567
2538,1,0,1,0,1,0,0,0,0,0,0,0,21.25,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.41666666666666663,0.07997922917147474
2539,0,0,0,1,1,2,1,1,1,2,1,1,106.45,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.8055555555555555,0.7070216939764598
2540,1,0,1,0,1,0,0,0,0,0,1,0,20.65,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.09722222222222221,0.015139626125086545
2541,1,0,1,0,1,0,0,0,0,0,0,0,20.5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.7638888888888888,0.13375836602815602
2542,1,0,1,0,1,0,0,0,0,0,1,1,19.5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.20833333333333331,0.025496192014770366
2543,1,0,1,0,1,1,1,1,1,1,0,1,88.85,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9444444444444444,0.7055042695591969
2544,0,0,0,1,1,2,2,2,2,1,1,1,100.1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.75,0.6256750519270713
2545,0,0,0,1,0,1,2,2,1,2,1,1,48.25,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0.3472222222222222,0.14712670205400416
2546,0,0,0,1,1,2,2,1,2,2,1,0,84.3,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0.013888888888888888,0.007558273713362567
2547,1,0,1,1,1,0,0,0,0,0,0,0,20.7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1.0,0.17000923147934457
2548,1,0,0,1,1,1,1,2,1,1,0,1,71.9,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.875,0.5147011308562197
2549,1,0,1,0,1,0,0,0,0,0,1,0,20.25,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.5833333333333333,0.0964804984998846
2550,1,1,0,1,0,1,2,1,1,2,1,0,36.65,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0.5138888888888888,0.14957304408031388
2551,0,0,0,1,1,0,0,0,0,0,1,0,20.35,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.05555555555555555,0.006773597969074545
2552,1,0,0,1,1,0,0,0,0,0,1,0,19.45,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.18055555555555555,0.029009923840295406
2553,0,0,1,1,1,0,0,0,0,0,1,0,20.85,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.041666666666666664,0.006138933764135703
2554,0,0,0,1,1,1,2,2,2,1,1,1,50.8,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.0036925917378259863
2555,0,0,1,1,1,2,2,2,1,2,0,1,89.95,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.9444444444444444,0.6872259404569583
2556,1,0,0,1,1,1,2,1,2,2,1,1,59.65,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.1388888888888889,0.07156127394414956
2557,1,0,1,0,1,2,1,1,2,2,1,1,81.45,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.861111111111111,0.5728421417032079
2558,1,0,0,1,1,0,0,0,0,0,0,1,19.9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.6805555555555555,0.11583198707592893
2559,1,0,1,0,1,0,0,0,0,0,0,0,19.95,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.6388888888888888,0.09734594968843757
2560,1,0,0,1,0,1,1,1,1,1,0,0,63.9,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.7222222222222222,0.3826621278559889
2561,0,0,1,0,1,2,1,1,2,2,1,0,81.95,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.3611111111111111,0.23670090006923614
2562,0,0,0,0,1,0,0,0,0,0,1,0,19.95,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.1111111111111111,0.017551350103854144
2563,0,0,0,1,1,2,2,2,2,2,1,1,75.55,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0.027777777777777776,0.01702054004154166
2564,0,0,1,0,1,0,0,0,0,0,0,0,19.7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.9583333333333333,0.15902377105931229
2565,0,0,0,1,0,1,1,2,2,2,1,1,29.15,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.05555555555555555,0.010529656127394416
2566,1,0,0,1,1,2,2,1,2,2,1,1,75.9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.15277777777777776,0.09780752365566582
2567,1,1,0,1,1,1,2,2,2,1,1,0,49.2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.125,0.04951534733441034
2568,0,0,0,1,1,1,1,1,1,2,1,1,68.85,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.40277777777777773,0.2252134779598431
2569,1,1,1,0,1,2,1,1,2,2,1,1,93.25,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.8333333333333333,0.6641760904684976
2570,1,1,1,1,0,1,1,2,2,2,1,0,30.75,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.375,0.09073390260789292
2571,1,0,0,0,1,0,0,0,0,0,0,1,19.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.7916666666666666,0.13290445418878374
2572,0,0,0,0,1,2,1,2,2,2,1,1,73.6,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.006323563351027001
2573,0,0,0,1,1,2,2,1,2,1,1,0,91.7,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0.013888888888888888,0.008412185552734826
2574,0,0,0,1,1,0,0,0,0,0,0,0,19.85,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.5138888888888888,0.08832794830371568
2575,1,1,1,0,0,1,1,1,1,1,0,1,64.8,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.0,0.5439129933071775
2576,0,0,1,0,1,2,2,1,2,2,1,1,91.15,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0.4305555555555555,0.34348603738749134
2577,0,0,0,1,1,1,2,2,1,2,1,1,59.45,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0.7222222222222222,0.3490537733671821
2578,0,1,1,1,1,1,2,1,2,2,1,1,58.95,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.6666666666666666,0.3197438264481883
2579,0,0,0,1,1,2,2,2,2,2,1,0,89.25,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.3055555555555555,0.21798407569813064
2580,0,0,0,1,1,2,2,2,2,2,1,1,75.0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.18055555555555555,0.11316062774059545
2581,1,0,0,1,1,1,1,2,1,1,0,1,80.25,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.08333333333333333,0.054765751211631665
2582,0,0,0,1,1,1,1,2,2,2,1,1,53.65,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.09722222222222221,0.04448996076621279
2583,0,0,1,0,1,2,1,1,1,2,0,1,109.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.986111111111111,0.8819524578813756
2584,1,0,0,0,1,2,2,2,2,2,1,0,69.65,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.041666666666666664,0.023228709900761597
2585,1,0,0,0,1,1,1,1,1,2,1,1,64.4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.6666666666666666,0.3480902377105931
2586,1,0,1,0,1,1,2,1,2,1,1,0,54.8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.125,0.05008077544426495
2587,1,1,0,1,1,2,2,2,2,2,1,0,73.75,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.09722222222222221,0.06073736441264713
2588,0,0,0,0,0,1,2,2,2,2,1,1,35.0,1,0,1,0,1,0,0,0,0,1,0,0,2,0,0.25,0.06164320332333256
2589,1,1,0,1,1,1,1,1,2,2,1,0,60.25,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.15277777777777776,0.07433071774751905
2590,0,0,0,1,1,2,2,2,1,2,1,1,85.3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.125,0.08799907685206555
2591,1,1,0,1,1,2,2,2,2,2,1,1,79.25,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0.1388888888888889,0.08940110777752135
2592,1,0,0,1,1,0,0,0,0,0,1,0,20.2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.013888888888888888,0.0001615508885298867
2593,0,1,1,1,1,2,2,1,2,2,1,0,84.95,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0.3611111111111111,0.24820563120240022
2594,1,0,0,1,1,1,2,2,2,2,1,0,43.9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.09722222222222221,0.029956150473113317
2595,0,0,0,1,1,2,2,1,1,1,0,1,104.4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.6388888888888888,0.563743364874221
2596,1,0,0,0,1,0,0,0,0,0,0,1,25.85,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.375,0.08882414031848604
2597,1,0,0,1,1,2,2,2,2,2,1,1,69.65,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.005867759058389107
2598,0,1,0,1,0,1,1,1,2,2,1,1,55.8,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0.5555555555555556,0.24123586429725363
2599,1,0,0,0,1,2,2,2,2,2,1,0,75.2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.6805555555555555,0.4222824832679437
2600,1,0,0,1,1,2,2,1,1,1,1,0,108.45,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.9444444444444444,0.8259577659819987
2601,0,0,0,0,1,1,1,2,2,2,1,0,57.65,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.25,0.11238172167089777
2602,0,1,0,1,1,2,2,1,1,2,1,1,106.15,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.38888888888888884,0.36160858527579043
2603,0,0,1,1,1,2,1,1,1,2,0,0,100.65,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1.0,0.8441322409416109
2604,0,0,1,1,1,1,1,1,2,1,0,1,84.95,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.861111111111111,0.5921705515808908
2605,0,0,1,0,1,0,0,0,0,0,0,0,24.95,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.4722222222222222,0.10102700207708286
2606,0,0,0,1,1,1,2,2,2,2,1,0,55.65,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.6388888888888888,0.30810639279944607
2607,1,0,0,1,1,2,2,2,2,1,1,0,81.7,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.4305555555555555,0.29192822524809603
2608,1,0,0,1,1,2,2,2,1,2,1,1,100.5,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.375,0.3063293330256173
2609,1,0,1,0,1,1,1,2,2,2,1,1,54.45,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.41666666666666663,0.1811562427879068
2610,1,0,0,0,1,2,2,2,2,2,1,0,86.2,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.15277777777777776,0.1009000692360951
2611,0,1,0,1,1,2,1,1,1,2,1,1,110.0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.6388888888888888,0.5603507962150935
2612,0,0,0,1,1,1,2,2,2,2,1,1,50.15,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.611111111111111,0.24466882067851373
2613,0,0,0,1,1,1,1,1,2,1,1,1,67.7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.5833333333333333,0.3304234941149319
2614,1,0,1,1,1,1,2,2,1,2,1,1,49.55,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.25,0.09918647588276022
2615,0,0,0,1,1,0,0,0,0,0,0,0,19.4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.6944444444444444,0.11598776828986847
2616,0,0,1,0,1,1,1,2,2,2,1,0,50.7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.09722222222222221,0.03825871220863144
2617,0,0,1,0,1,1,1,1,1,1,0,0,89.9,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9166666666666666,0.6854431110085392
2618,0,0,0,0,0,1,1,2,2,1,1,0,45.8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.3611111111111111,0.13018693745672744
2619,1,0,0,1,1,2,2,2,2,2,1,1,69.1,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.005804292637895223
2620,1,0,1,1,1,2,2,1,1,2,0,1,93.15,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0.9305555555555555,0.73267943687976
2621,0,0,0,1,1,2,2,2,1,2,1,1,100.5,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.3611111111111111,0.29784791137779826
2622,0,0,1,1,1,2,2,1,1,2,1,0,94.6,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.7222222222222222,0.5777752134779599
2623,0,0,0,0,1,2,2,2,2,2,1,1,76.6,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.16666666666666666,0.10087699053773368
2624,1,1,0,1,1,2,2,1,2,2,1,1,72.85,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.1388888888888889,0.07729633048696054
2625,0,0,0,1,1,1,2,2,2,2,1,0,43.95,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.013888888888888888,0.002902146318947612
2626,0,1,1,1,1,1,1,1,1,2,1,1,67.45,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.6527777777777778,0.37309023771059313
2627,1,0,0,1,1,2,2,2,2,1,0,1,90.45,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.7916666666666666,0.6013154858066005
2628,0,0,0,1,1,2,2,2,2,2,1,1,70.85,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.006006231248557581
2629,1,1,0,1,1,2,1,1,1,1,0,0,113.8,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.0,0.9031848603738749
2630,0,1,0,1,0,1,2,2,2,2,1,0,34.2,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0.625,0.18206785137318254
2631,0,0,1,1,1,0,0,0,0,0,1,1,20.25,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.5277777777777778,0.09184744980383107
2632,1,0,1,0,1,2,2,2,2,2,1,1,90.1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.013888888888888888,0.008227555965843524
2633,1,0,0,0,1,1,2,1,1,1,1,0,80.85,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.2361111111111111,0.16468382183244867
2634,0,0,1,0,1,1,1,2,1,1,0,1,76.45,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.8194444444444444,0.5193514885760443
2635,1,0,0,1,1,2,2,2,1,1,1,1,101.35,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.20833333333333331,0.17714631894761138
2636,1,0,1,1,1,1,1,2,2,1,1,1,72.8,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.4444444444444444,0.26704938841449344
2637,1,0,0,1,1,0,0,0,0,0,0,0,19.55,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.5972222222222222,0.09893261020078468
2638,1,1,0,1,1,0,0,0,0,0,0,1,24.65,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.986111111111111,0.20170205400415417
2639,0,0,1,1,1,2,1,1,1,1,1,1,114.65,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.75,0.6959035310408493
2640,0,0,0,1,1,2,2,2,2,2,1,1,81.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0.06944444444444445,0.042787906762058625
2641,0,0,1,0,1,0,0,0,0,0,1,0,19.55,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.19444444444444442,0.03181398569120702
2642,0,0,1,0,1,2,2,1,1,2,1,1,100.15,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0.861111111111111,0.7228825294253405
2643,0,1,1,0,1,1,1,1,1,1,0,1,90.15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.0,0.7728652204015694
2644,1,0,1,1,1,2,2,2,1,1,1,1,108.3,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.5833333333333333,0.527042464804985
2645,0,0,0,1,1,2,2,2,2,2,1,1,70.15,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.027777777777777776,0.012116316639741519
2646,0,1,1,1,1,0,0,0,0,0,0,1,25.7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,0.22139395338102932
2647,0,0,1,0,1,0,0,0,0,0,0,1,25.1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.41666666666666663,0.0889395338102931
2648,1,0,1,1,1,2,2,2,2,2,1,1,97.1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.5555555555555556,0.42558850680821597
2649,0,0,0,0,0,1,1,2,2,1,0,0,35.05,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3472222222222222,0.09527463651050082
2650,1,0,1,1,1,1,1,1,1,2,1,0,67.05,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.9027777777777777,0.4951246249711517
2651,0,0,1,1,1,0,0,0,0,0,0,0,20.4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.19444444444444442,0.031571659358412184
2652,0,0,0,0,1,0,0,0,0,0,1,1,20.1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.4861111111111111,0.07220170782367875
2653,0,0,1,1,1,1,2,1,1,1,1,0,70.25,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0.41666666666666663,0.25156935148857607
2654,0,0,1,0,1,2,2,2,1,2,1,0,86.45,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0.41666666666666663,0.29070505423494114
2655,1,0,0,1,1,2,1,1,2,2,1,1,100.3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.8888888888888888,0.7598661435495039
2656,1,0,1,0,1,1,1,1,1,1,0,0,90.3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.986111111111111,0.7233441033925687
2657,1,0,0,1,0,1,2,1,2,1,1,1,36.85,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.041666666666666664,0.010373874913454883
2658,1,0,0,1,1,2,2,2,2,2,1,1,74.85,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.1111111111111111,0.06388760673897993
2659,1,0,0,1,1,2,2,2,2,1,1,1,99.0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.18055555555555555,0.14803831063927997
2660,0,0,0,1,1,0,0,0,0,0,1,0,25.05,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.6666666666666666,0.13301407800600046
2661,1,0,0,1,1,2,2,1,1,1,1,1,85.2,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.3611111111111111,0.24991922455573504
2662,0,0,0,1,1,1,1,1,1,1,1,1,76.35,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.5,0.2985864297253635
2663,0,0,0,0,1,2,2,2,2,2,0,0,70.35,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.6944444444444444,0.40558504500346176
2664,1,0,1,1,1,1,1,2,2,2,1,1,55.35,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.6805555555555555,0.30177129009923837
2665,1,1,1,1,1,2,2,1,1,2,1,1,100.55,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.5972222222222222,0.49448419109162245
2666,1,0,1,0,1,0,0,0,0,0,1,1,19.35,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.1111111111111111,0.015439649203784905
2667,0,0,0,0,1,1,1,2,2,2,1,1,61.2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.027777777777777776,0.012364412647126701
2668,1,0,1,0,1,1,1,2,1,1,1,0,85.7,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.736111111111111,0.5304984998846065
2669,0,0,1,1,1,2,1,2,2,1,1,1,96.9,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.8888888888888888,0.7264654973459498
2670,1,0,0,1,1,1,1,1,2,2,1,1,55.5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.2361111111111111,0.10562543272559428
2671,1,0,0,1,1,0,0,0,0,0,0,0,19.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.736111111111111,0.11905146549734595
2672,1,0,0,1,1,1,1,2,2,2,1,1,50.7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.013888888888888888,0.0036810523886452806
2673,0,0,1,0,1,2,1,2,1,2,1,1,99.7,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.6666666666666666,0.5721670897761366
2674,0,0,0,0,0,1,1,2,2,2,1,1,38.5,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0.1111111111111111,0.03600276944380337
2675,0,0,0,0,1,2,2,2,1,1,1,1,91.1,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0.1388888888888889,0.10911031617816756
2676,1,0,1,1,1,2,2,1,1,2,1,0,80.8,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0.5555555555555556,0.35932956381260095
2677,0,0,1,0,1,1,1,1,1,1,0,0,73.6,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.4444444444444444,0.265180013847219
2678,1,1,1,1,1,2,2,1,2,2,1,1,94.55,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0.5694444444444444,0.4422628663743365
2679,0,0,0,1,1,2,2,1,2,2,1,1,100.25,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0.3472222222222222,0.2733614124163397
2680,1,0,0,0,1,2,2,1,2,2,1,1,89.1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.3055555555555555,0.22277867528271408
2681,0,0,0,1,1,0,0,0,0,0,0,0,25.45,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,0.21320678513731828
2682,1,0,0,1,1,0,0,0,0,0,1,0,24.6,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0.3333333333333333,0.06621855527348258
2683,1,0,0,1,1,1,1,1,2,1,1,0,60.45,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.3333333333333333,0.16408377567505195
2684,0,1,0,1,1,1,2,1,1,1,1,0,74.65,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.8888888888888888,0.559721901684745
2685,1,0,0,1,1,2,2,1,1,2,1,0,107.95,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.041666666666666664,0.034018001384721906
2686,1,0,0,1,1,1,2,2,2,2,1,1,49.8,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.013888888888888888,0.003577198246018924
2687,1,1,0,1,1,2,1,1,1,2,1,1,109.4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.875,0.8092141703207939
2688,0,0,0,0,1,1,2,2,1,1,1,0,53.45,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.18055555555555555,0.08069466882067852
2689,1,0,0,1,0,1,1,1,1,1,1,1,55.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.2777777777777778,0.13232748672974845
2690,0,0,1,0,1,1,2,1,1,1,1,1,86.2,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0.75,0.5198765289637665
2691,0,0,1,0,1,0,0,0,0,0,1,0,19.6,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.5277777777777778,0.08588737595199632
2692,1,1,0,1,1,2,2,2,2,2,1,1,69.75,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0.013888888888888888,0.005879298407569814
2693,1,0,0,1,0,1,1,2,2,1,0,0,43.9,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0.9305555555555555,0.3552273251788599
